"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14168","should successfully login with valid credentials @smoke @regression","Edge","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:15 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","7470","should have accessible profile dropdown @regression","Edge","Sun Feb 01 19:22:24 CET 2026","passed","Sun Feb 01 19:22:32 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","10236","should display error with empty credentials @regression","Chromium","Sun Feb 01 19:22:13 CET 2026","passed","Sun Feb 01 19:22:23 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4986","should display error with empty password @regression","Firefox","Sun Feb 01 19:22:46 CET 2026","passed","Sun Feb 01 19:22:51 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4584","should display error with empty password @regression","WebKit","Sun Feb 01 19:22:49 CET 2026","passed","Sun Feb 01 19:22:54 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5084","should display error with empty username @regression","WebKit","Sun Feb 01 19:22:44 CET 2026","passed","Sun Feb 01 19:22:49 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5238","should display error with invalid credentials @regression","Chromium","Sun Feb 01 19:22:35 CET 2026","passed","Sun Feb 01 19:22:41 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","10449","should display profile icon on home page @smoke @regression","Firefox","Sun Feb 01 19:22:31 CET 2026","passed","Sun Feb 01 19:22:41 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","7150","should display error with empty credentials @regression","WebKit","Sun Feb 01 19:22:36 CET 2026","passed","Sun Feb 01 19:22:44 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3899","should have all required login elements visible @smoke","Firefox","Sun Feb 01 19:22:55 CET 2026","passed","Sun Feb 01 19:22:59 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","9943","should display profile icon on home page @smoke @regression","Chromium","Sun Feb 01 19:22:13 CET 2026","passed","Sun Feb 01 19:22:23 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","7826","should display error with empty credentials @regression","Edge","Sun Feb 01 19:22:15 CET 2026","passed","Sun Feb 01 19:22:23 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","23226","should load home page after successful login @smoke","WebKit","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:24 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","28032","should successfully login with valid credentials @smoke @regression","Firefox","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:28 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","7351","should have accessible profile dropdown @regression","Firefox","Sun Feb 01 19:22:42 CET 2026","passed","Sun Feb 01 19:22:49 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","5891","should display error with empty username @regression","Edge","Sun Feb 01 19:22:23 CET 2026","passed","Sun Feb 01 19:22:29 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4525","should display error with invalid credentials @regression","Edge","Sun Feb 01 19:22:35 CET 2026","passed","Sun Feb 01 19:22:39 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4048","should have all required login elements visible @smoke","Chromium","Sun Feb 01 19:22:41 CET 2026","passed","Sun Feb 01 19:22:45 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","5548","should display error with empty password @regression","Edge","Sun Feb 01 19:22:29 CET 2026","passed","Sun Feb 01 19:22:35 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","13329","should load home page after successful login @smoke","Edge","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:14 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","28646","should load home page after successful login @smoke","Firefox","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:29 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5323","should display error with empty password @regression","Chromium","Sun Feb 01 19:22:30 CET 2026","passed","Sun Feb 01 19:22:35 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4604","should display error with invalid credentials @regression","WebKit","Sun Feb 01 19:22:54 CET 2026","passed","Sun Feb 01 19:22:58 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","32752","should successfully login with valid credentials @smoke @regression","WebKit","Sun Feb 01 19:22:00 CET 2026","failed","Sun Feb 01 19:22:33 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","4468","should display error with invalid credentials @regression","Firefox","Sun Feb 01 19:22:51 CET 2026","passed","Sun Feb 01 19:22:55 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","12350","should successfully login with valid credentials @smoke @regression","Chromium","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:13 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","9885","should display profile icon on home page @smoke @regression","Edge","Sun Feb 01 19:22:14 CET 2026","passed","Sun Feb 01 19:22:24 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","3853","should have all required login elements visible @smoke","Edge","Sun Feb 01 19:22:39 CET 2026","passed","Sun Feb 01 19:22:43 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","5395","should display error with empty username @regression","Firefox","Sun Feb 01 19:22:40 CET 2026","passed","Sun Feb 01 19:22:46 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","17875","should display profile icon on home page @smoke @regression","WebKit","Sun Feb 01 19:22:24 CET 2026","passed","Sun Feb 01 19:22:42 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","3610","should have all required login elements visible @smoke","WebKit","Sun Feb 01 19:22:58 CET 2026","passed","Sun Feb 01 19:23:02 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","12141","should load home page after successful login @smoke","Chromium","Sun Feb 01 19:22:00 CET 2026","passed","Sun Feb 01 19:22:13 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","8949","should have accessible profile dropdown @regression","WebKit","Sun Feb 01 19:22:42 CET 2026","passed","Sun Feb 01 19:22:51 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","6495","should display error with empty username @regression","Chromium","Sun Feb 01 19:22:23 CET 2026","passed","Sun Feb 01 19:22:30 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","8882","should display error with empty credentials @regression","Firefox","Sun Feb 01 19:22:31 CET 2026","passed","Sun Feb 01 19:22:40 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","8637","should have accessible profile dropdown @regression","Chromium","Sun Feb 01 19:22:23 CET 2026","passed","Sun Feb 01 19:22:31 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
