"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7066","should have all required appointment access elements visible @smoke","Chromium","Fri Sep 18 12:09:58 UTC 2026","passed","Fri Sep 18 12:10:05 UTC 2026","LoginPage - UI Tests","tests/loginTests.spec.ts","",""
"","8103","should display error with empty credentials @regression","Chromium","Fri Sep 18 12:09:19 UTC 2026","passed","Fri Sep 18 12:09:27 UTC 2026","LoginPage - Validation Tests","tests/loginTests.spec.ts","",""
"","31119","On the 'Activity/Dashboard' page, verify the presence of the 'Data by Participant' tab @XR-3111 @smoke @regression","Chromium","Fri Sep 18 12:08:33 UTC 2026","failed","Fri Sep 18 12:09:04 UTC 2026","Activity & Dashboard Tests","tests/activity/activityTests.spec.ts","",""
"","6493","should select Italiano language on the /login screen and display content properly @regression","Chromium","Fri Sep 18 12:11:13 UTC 2026","passed","Fri Sep 18 12:11:19 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","7444","should select Euskera language on the /login screen and display content properly @regression","Chromium","Fri Sep 18 12:10:52 UTC 2026","passed","Fri Sep 18 12:10:59 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","17759","should not allow creating tag without value field @XR-1605 @regression","Chromium","Fri Sep 18 12:11:10 UTC 2026","failed","Fri Sep 18 12:11:28 UTC 2026","Templates - Tags Validation Tests","tests/templates/tagsTests.spec.ts","",""
"","7458","should toggle password visibility @regression","Chromium","Fri Sep 18 12:10:20 UTC 2026","passed","Fri Sep 18 12:10:27 UTC 2026","LoginPage - Password Visibility Tests","tests/loginTests.spec.ts","",""
"","25405","Using the toggle switch on the procedure, the administrator can make consent as required @XR-2706 @regression","Chromium","Fri Sep 18 12:10:35 UTC 2026","failed","Fri Sep 18 12:11:00 UTC 2026","Procedures - Configuration & Documentation Tab Tests","tests/procedures/procedureTests.spec.ts","",""
"","28265","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Fri Sep 18 12:08:33 UTC 2026","failed","Fri Sep 18 12:09:01 UTC 2026","Institutions - Create Institution Tests","tests/institutions/institutionsTests.spec.ts","",""
"","9404","Verify user cannot send message to support without populating Name field @XR-3086 @smoke @regression","Chromium","Fri Sep 18 12:09:19 UTC 2026","passed","Fri Sep 18 12:09:28 UTC 2026","Send Message to Support - Validation","tests/support/sendMessageToSupport.spec.ts","",""
"","16677","Admin is able to create new user with 'Catala' language in the Users form @XR-626 @regression","Chromium","Fri Sep 18 12:11:32 UTC 2026","failed","Fri Sep 18 12:11:49 UTC 2026","Users - Add User Tests","tests/users/usersTests.spec.ts","",""
"","19126","[Institutions] Verify that ""Organization"" icon is different from the ""Entity"" icon @XR-2299 @regression","Chromium","Fri Sep 18 12:09:54 UTC 2026","failed","Fri Sep 18 12:10:14 UTC 2026","Institutions - Table Columns & Administration Tests","tests/institutions/institutionsTests.spec.ts","",""
"","7235","Verify user cannot send message to support without populating Surname field @XR-3087 @smoke @regression","Chromium","Fri Sep 18 12:09:29 UTC 2026","passed","Fri Sep 18 12:09:36 UTC 2026","Send Message to Support - Validation","tests/support/sendMessageToSupport.spec.ts","",""
"","7618","should select Español language on the /login screen and display content properly @XR-3038","Chromium","Fri Sep 18 12:10:27 UTC 2026","passed","Fri Sep 18 12:10:35 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","22760","Verify that first and last name is displayed in calendar with procedure name - Calendar View @XR-3139 @regression","Chromium","Fri Sep 18 12:09:09 UTC 2026","passed","Fri Sep 18 12:09:32 UTC 2026","Appointments Management - Status Verification Tests","tests/appointments/appointmentsTests.spec.ts","",""
"","18302","[Institutions] Verify that ""Institutions"" form contains all fields @XR-2302 @regression","Chromium","Fri Sep 18 12:11:05 UTC 2026","failed","Fri Sep 18 12:11:24 UTC 2026","Institutions - Table Columns & Administration Tests","tests/institutions/institutionsTests.spec.ts","",""
"","16614","should successfully login with valid credentials @smoke @regression","Chromium","Fri Sep 18 12:09:02 UTC 2026","passed","Fri Sep 18 12:09:18 UTC 2026","LoginPage - Authentication Tests","tests/loginTests.spec.ts","",""
"","2088","Verify scroll is removed from login page @XR-3083 @smoke @regression","Chromium","Fri Sep 18 12:11:19 UTC 2026","passed","Fri Sep 18 12:11:21 UTC 2026","LoginPage - Scroll Tests","tests/loginTests.spec.ts","",""
"","13127","should search for a non-existent tag and verify no results @regression","Chromium","Fri Sep 18 12:10:05 UTC 2026","passed","Fri Sep 18 12:10:19 UTC 2026","Templates - Tags Search Tests","tests/templates/tagsTests.spec.ts","",""
"","9080","Verify user cannot access appointment with invalid reference number @XR-2282 @smoke @regression","Chromium","Fri Sep 18 12:08:46 UTC 2026","passed","Fri Sep 18 12:08:55 UTC 2026","Appointment Login - Access Validation Tests","tests/appointments/appointmentLoginTests.spec.ts","",""
"","14866","From the account menu, users have the option to send messages to the support team @XR-3028 @smoke @regression","Chromium","Fri Sep 18 12:09:09 UTC 2026","passed","Fri Sep 18 12:09:24 UTC 2026","Account Menu - Support Modal Tests","tests/support/accountMenuSupportTests.spec.ts","",""
