"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14493","should have accessible profile dropdown @regression","Firefox","Mon Feb 02 10:44:27 CET 2026","passed","Mon Feb 02 10:44:42 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","6701","should display error with empty credentials @regression","WebKit","Mon Feb 02 10:44:23 CET 2026","passed","Mon Feb 02 10:44:29 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4004","should have all required login elements visible @smoke","WebKit","Mon Feb 02 10:44:45 CET 2026","passed","Mon Feb 02 10:44:49 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","5356","should display error with empty username @regression","Chromium","Mon Feb 02 10:44:12 CET 2026","passed","Mon Feb 02 10:44:18 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","24306","should successfully login with valid credentials @smoke @regression","Firefox","Mon Feb 02 10:43:52 CET 2026","failed","Mon Feb 02 10:44:17 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","6942","should display profile icon on home page @smoke @regression","Chromium","Mon Feb 02 10:44:04 CET 2026","passed","Mon Feb 02 10:44:11 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","6059","should display error with invalid credentials @regression","Chromium","Mon Feb 02 10:44:22 CET 2026","passed","Mon Feb 02 10:44:28 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6955","should display error with invalid credentials @regression","Edge","Mon Feb 02 10:44:22 CET 2026","passed","Mon Feb 02 10:44:29 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6549","should have accessible profile dropdown @regression","Chromium","Mon Feb 02 10:44:11 CET 2026","passed","Mon Feb 02 10:44:17 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","8471","should display error with empty credentials @regression","Edge","Mon Feb 02 10:44:04 CET 2026","passed","Mon Feb 02 10:44:12 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3823","should have all required login elements visible @smoke","Edge","Mon Feb 02 10:44:29 CET 2026","passed","Mon Feb 02 10:44:33 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","8695","should display profile icon on home page @smoke @regression","Firefox","Mon Feb 02 10:44:18 CET 2026","passed","Mon Feb 02 10:44:27 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","8053","should display profile icon on home page @smoke @regression","Edge","Mon Feb 02 10:44:04 CET 2026","passed","Mon Feb 02 10:44:13 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
