"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3153","should display error with empty password @regression","Chromium","Thu Mar 05 01:31:23 CET 2026","passed","Thu Mar 05 01:31:26 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","18063","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Thu Mar 05 01:31:20 CET 2026","passed","Thu Mar 05 01:31:38 CET 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","18733","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Thu Mar 05 01:31:01 CET 2026","passed","Thu Mar 05 01:31:20 CET 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","3023","should display error with empty username @regression","Chromium","Thu Mar 05 01:31:20 CET 2026","passed","Thu Mar 05 01:31:23 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","11618","should successfully login with valid credentials @smoke @regression","Chromium","Thu Mar 05 01:31:01 CET 2026","passed","Thu Mar 05 01:31:13 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","6431","should display error with empty credentials @regression","Chromium","Thu Mar 05 01:31:13 CET 2026","passed","Thu Mar 05 01:31:20 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","10745","should display profile icon on home page @smoke @regression","Chromium","Thu Mar 05 01:31:09 CET 2026","passed","Thu Mar 05 01:31:20 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","7304","should load home page after successful login @smoke","Chromium","Thu Mar 05 01:31:01 CET 2026","passed","Thu Mar 05 01:31:09 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","19542","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Thu Mar 05 01:31:01 CET 2026","passed","Thu Mar 05 01:31:21 CET 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","2356","should have all required login elements visible @smoke","Chromium","Thu Mar 05 01:31:29 CET 2026","passed","Thu Mar 05 01:31:31 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","18445","should create a new template and verify it appears in the list @smoke @regression","Chromium","Thu Mar 05 01:31:01 CET 2026","passed","Thu Mar 05 01:31:20 CET 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","30858","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Thu Mar 05 01:31:01 CET 2026","broken","Thu Mar 05 01:31:32 CET 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","4062","should have accessible profile dropdown @regression","Chromium","Thu Mar 05 01:31:20 CET 2026","passed","Thu Mar 05 01:31:24 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","14455","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Thu Mar 05 01:31:01 CET 2026","passed","Thu Mar 05 01:31:16 CET 2026","Templates - Tags Tests","tests\templates\tagsTests.spec.ts","",""
"","2656","should display error with invalid credentials @regression","Chromium","Thu Mar 05 01:31:26 CET 2026","passed","Thu Mar 05 01:31:29 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
