"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4172","should display error with empty password @regression","Chromium","Sun Feb 01 16:08:23 CET 2026","passed","Sun Feb 01 16:08:27 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","17089","should successfully login with valid credentials @smoke @regression","WebKit","Sun Feb 01 16:07:50 CET 2026","passed","Sun Feb 01 16:08:07 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","5505","should display error with invalid credentials @regression","WebKit","Sun Feb 01 16:08:34 CET 2026","passed","Sun Feb 01 16:08:39 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","9984","should have accessible profile dropdown @regression","WebKit","Sun Feb 01 16:08:26 CET 2026","passed","Sun Feb 01 16:08:36 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","9954","should have accessible profile dropdown @regression","Chromium","Sun Feb 01 16:08:10 CET 2026","passed","Sun Feb 01 16:08:20 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","3955","should have all required login elements visible @smoke","WebKit","Sun Feb 01 16:08:39 CET 2026","passed","Sun Feb 01 16:08:43 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","5129","should display error with empty username @regression","Edge","Sun Feb 01 16:08:06 CET 2026","passed","Sun Feb 01 16:08:11 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3832","should have all required login elements visible @smoke","Firefox","Sun Feb 01 16:08:36 CET 2026","passed","Sun Feb 01 16:08:39 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","7612","should display error with empty password @regression","WebKit","Sun Feb 01 16:08:26 CET 2026","passed","Sun Feb 01 16:08:34 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5312","should have accessible profile dropdown @regression","Firefox","Sun Feb 01 16:08:35 CET 2026","passed","Sun Feb 01 16:08:40 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
