"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9244","should load home page after successful login @smoke","Edge","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:22 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","12922","should display profile icon on home page @smoke @regression","Chromium","Sun Feb 01 14:59:23 CET 2026","passed","Sun Feb 01 14:59:36 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","13169","should display profile icon on home page @smoke @regression","Firefox","Sun Feb 01 14:59:40 CET 2026","passed","Sun Feb 01 14:59:53 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5744","should display error with empty password @regression","Chromium","Sun Feb 01 14:59:34 CET 2026","passed","Sun Feb 01 14:59:40 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","10976","should display profile icon on home page @smoke @regression","WebKit","Sun Feb 01 14:59:45 CET 2026","passed","Sun Feb 01 14:59:56 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5992","should display error with empty password @regression","WebKit","Sun Feb 01 14:59:52 CET 2026","passed","Sun Feb 01 14:59:58 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","10228","should load home page after successful login @smoke","Chromium","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:23 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5268","should display error with invalid credentials @regression","Chromium","Sun Feb 01 14:59:40 CET 2026","passed","Sun Feb 01 14:59:46 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4141","should have all required login elements visible @smoke","Edge","Sun Feb 01 14:59:47 CET 2026","passed","Sun Feb 01 14:59:51 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","26363","should successfully login with valid credentials @smoke @regression","Firefox","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:39 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","10974","should have accessible profile dropdown @regression","Firefox","Sun Feb 01 14:59:53 CET 2026","passed","Sun Feb 01 15:00:04 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","24857","should load home page after successful login @smoke","Firefox","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:38 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5603","should display error with invalid credentials @regression","WebKit","Sun Feb 01 14:59:58 CET 2026","passed","Sun Feb 01 15:00:04 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4259","should display error with empty username @regression","Edge","Sun Feb 01 14:59:32 CET 2026","passed","Sun Feb 01 14:59:36 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4173","should have all required login elements visible @smoke","Chromium","Sun Feb 01 14:59:46 CET 2026","passed","Sun Feb 01 14:59:50 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","19098","should successfully login with valid credentials @smoke @regression","WebKit","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:32 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","1953","should have all required login elements visible @smoke","Firefox","Sun Feb 01 15:00:02 CET 2026","passed","Sun Feb 01 15:00:04 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","4428","should display error with invalid credentials @regression","Firefox","Sun Feb 01 14:59:58 CET 2026","passed","Sun Feb 01 15:00:02 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","9774","should display error with empty credentials @regression","Chromium","Sun Feb 01 14:59:20 CET 2026","passed","Sun Feb 01 14:59:30 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4378","should display error with empty password @regression","Firefox","Sun Feb 01 14:59:53 CET 2026","passed","Sun Feb 01 14:59:58 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4667","should display error with empty username @regression","Chromium","Sun Feb 01 14:59:30 CET 2026","passed","Sun Feb 01 14:59:34 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4816","should display error with empty password @regression","Edge","Sun Feb 01 14:59:36 CET 2026","passed","Sun Feb 01 14:59:41 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","8566","should display error with empty username @regression","WebKit","Sun Feb 01 14:59:44 CET 2026","passed","Sun Feb 01 14:59:52 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","9777","should have accessible profile dropdown @regression","Edge","Sun Feb 01 14:59:30 CET 2026","passed","Sun Feb 01 14:59:40 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","10277","should display error with empty credentials @regression","Edge","Sun Feb 01 14:59:21 CET 2026","passed","Sun Feb 01 14:59:32 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","27808","should load home page after successful login @smoke","WebKit","Sun Feb 01 14:59:13 CET 2026","failed","Sun Feb 01 14:59:40 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5737","should display error with empty username @regression","Firefox","Sun Feb 01 14:59:47 CET 2026","passed","Sun Feb 01 14:59:53 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3738","should have all required login elements visible @smoke","WebKit","Sun Feb 01 15:00:04 CET 2026","passed","Sun Feb 01 15:00:08 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","11835","should display error with empty credentials @regression","WebKit","Sun Feb 01 14:59:32 CET 2026","passed","Sun Feb 01 14:59:44 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7165","should successfully login with valid credentials @smoke @regression","Chromium","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:20 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","6755","should display error with empty credentials @regression","Firefox","Sun Feb 01 14:59:41 CET 2026","passed","Sun Feb 01 14:59:47 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7838","should display profile icon on home page @smoke @regression","Edge","Sun Feb 01 14:59:22 CET 2026","passed","Sun Feb 01 14:59:30 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","8827","should have accessible profile dropdown @regression","WebKit","Sun Feb 01 14:59:57 CET 2026","passed","Sun Feb 01 15:00:05 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","8157","should successfully login with valid credentials @smoke @regression","Edge","Sun Feb 01 14:59:13 CET 2026","passed","Sun Feb 01 14:59:21 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
