"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18342","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Mon Jun 08 01:39:06 CEST 2026","passed","Mon Jun 08 01:39:24 CEST 2026","Templates - Tags Tests","tests\templates\tagsTests.spec.ts","",""
"","19479","should create a tag, edit its value, and verify the update @regression","Chromium","Mon Jun 08 01:39:37 CEST 2026","passed","Mon Jun 08 01:39:57 CEST 2026","Templates - Tags Edit Tests","tests\templates\tagsTests.spec.ts","",""
"","27874","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Mon Jun 08 01:39:06 CEST 2026","passed","Mon Jun 08 01:39:34 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","30647","should create and delete a template, then verify it no longer appears @regression","Chromium","Mon Jun 08 01:39:48 CEST 2026","broken","Mon Jun 08 01:40:18 CEST 2026","Templates - Full Lifecycle Tests","tests\templates\templatesTests.spec.ts","",""
"","15850","should load home page after successful login @smoke","Chromium","Mon Jun 08 01:39:06 CEST 2026","passed","Mon Jun 08 01:39:22 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","6257","should display error with empty credentials @regression","Chromium","Mon Jun 08 01:39:20 CEST 2026","passed","Mon Jun 08 01:39:27 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30642","should search for a non-existent user and verify no results @regression","Chromium","Mon Jun 08 01:40:03 CEST 2026","broken","Mon Jun 08 01:40:33 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","30621","should navigate to password recovery page @regression","Chromium","Mon Jun 08 01:40:14 CEST 2026","broken","Mon Jun 08 01:40:44 CEST 2026","LoginPage - Password Recovery Tests","tests\loginTests.spec.ts","",""
"","30526","should show validation errors when submitting empty user form @regression","Chromium","Mon Jun 08 01:41:07 CEST 2026","broken","Mon Jun 08 01:41:38 CEST 2026","Users - Validation Tests","tests\users\usersTests.spec.ts","",""
"","30611","should create and delete an institution, then verify it no longer appears @regression","Chromium","Mon Jun 08 01:40:22 CEST 2026","broken","Mon Jun 08 01:40:52 CEST 2026","Institutions - Full Lifecycle Tests","tests\institutions\institutionsTests.spec.ts","",""
"","5588","should display error with empty password @regression","Chromium","Mon Jun 08 01:39:37 CEST 2026","passed","Mon Jun 08 01:39:43 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3366","should have all required login elements visible @smoke","Chromium","Mon Jun 08 01:39:48 CEST 2026","passed","Mon Jun 08 01:39:52 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","10714","should display profile icon on home page @smoke @regression","Chromium","Mon Jun 08 01:39:22 CEST 2026","passed","Mon Jun 08 01:39:33 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","27273","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Mon Jun 08 01:39:06 CEST 2026","passed","Mon Jun 08 01:39:33 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","32676","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Mon Jun 08 01:39:06 CEST 2026","failed","Mon Jun 08 01:39:38 CEST 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","31907","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Mon Jun 08 01:39:33 CEST 2026","broken","Mon Jun 08 01:40:05 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","30555","should toggle password visibility @regression","Chromium","Mon Jun 08 01:40:46 CEST 2026","broken","Mon Jun 08 01:41:17 CEST 2026","LoginPage - Password Visibility Tests","tests\loginTests.spec.ts","",""
"","12923","should search for a non-existent tag and verify no results @regression","Chromium","Mon Jun 08 01:39:24 CEST 2026","passed","Mon Jun 08 01:39:37 CEST 2026","Templates - Tags Search Tests","tests\templates\tagsTests.spec.ts","",""
"","10401","should have accessible profile dropdown @regression","Chromium","Mon Jun 08 01:39:33 CEST 2026","passed","Mon Jun 08 01:39:43 CEST 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","30549","should edit an existing user name and verify the change @regression","Chromium","Mon Jun 08 01:41:39 CEST 2026","broken","Mon Jun 08 01:42:10 CEST 2026","Users - Edit User Tests","tests\users\usersTests.spec.ts","",""
"","10712","should display error with empty username @regression","Chromium","Mon Jun 08 01:39:27 CEST 2026","passed","Mon Jun 08 01:39:37 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30606","should search for a non-existent institution and verify no results @regression","Chromium","Mon Jun 08 01:39:49 CEST 2026","broken","Mon Jun 08 01:40:20 CEST 2026","Institutions - Search Tests","tests\institutions\institutionsTests.spec.ts","",""
"","9619","should have all required appointment access elements visible @smoke","Chromium","Mon Jun 08 01:40:02 CEST 2026","failed","Mon Jun 08 01:40:12 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
