"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33245","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Thu Aug 27 17:30:17 UTC 2026","broken","Thu Aug 27 17:30:50 UTC 2026","Users - Add User Tests","tests/users/usersTests.spec.ts","",""
"","20995","should display error with empty password @regression","Chromium","Thu Aug 27 17:29:56 UTC 2026","failed","Thu Aug 27 17:30:17 UTC 2026","LoginPage - Validation Tests","tests/loginTests.spec.ts","",""
"","36498","The administrator can create a ""Free"" navigation procedure @XR-2704 @regression","Chromium","Thu Aug 27 17:32:12 UTC 2026","passed","Thu Aug 27 17:32:49 UTC 2026","Procedures - Configuration & Documentation Tab Tests","tests/procedures/procedureTests.spec.ts","",""
"","10446","The user is able to change the Language to Euskera @smoke @regression @XR-2542","Chromium","Thu Aug 27 17:33:47 UTC 2026","passed","Thu Aug 27 17:33:58 UTC 2026","Users - Edit Language Tests","tests/users/usersTests.spec.ts","",""
"","30445","should toggle password visibility @regression","Chromium","Thu Aug 27 17:32:36 UTC 2026","broken","Thu Aug 27 17:33:06 UTC 2026","LoginPage - Password Visibility Tests","tests/loginTests.spec.ts","",""
"","29467","should create a new template and verify it appears in the list @smoke @regression","Chromium","Thu Aug 27 17:29:57 UTC 2026","passed","Thu Aug 27 17:30:26 UTC 2026","Templates - Create Template Tests","tests/templates/templatesTests.spec.ts","",""
"","13436","should select Valencià language on the /login screen and display content properly @regression","Chromium","Thu Aug 27 17:34:21 UTC 2026","failed","Thu Aug 27 17:34:34 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","20608","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Thu Aug 27 17:29:28 UTC 2026","passed","Thu Aug 27 17:29:49 UTC 2026","Templates - Tags Tests","tests/templates/tagsTests.spec.ts","",""
"","21921","Verify user cannot send message to support without populating Surname field @XR-3087 @smoke @regression","Chromium","Thu Aug 27 17:29:53 UTC 2026","failed","Thu Aug 27 17:30:14 UTC 2026","Send Message to Support - Validation","tests/support/sendMessageToSupport.spec.ts","",""
"","15158","The user is able to change the Name - Users settings section @smoke @regression @XR-1630","Chromium","Thu Aug 27 17:32:16 UTC 2026","passed","Thu Aug 27 17:32:31 UTC 2026","Users - Edit User Tests","tests/users/usersTests.spec.ts","",""
"","18467","should create and delete a tag, then verify it no longer appears @XR-1607 @regression","Chromium","Thu Aug 27 17:30:39 UTC 2026","passed","Thu Aug 27 17:30:57 UTC 2026","Templates - Tags Delete Tests","tests/templates/tagsTests.spec.ts","",""
