"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11479","should display profile icon on home page @smoke @regression","WebKit","Sat Jan 31 02:02:48 CET 2026","passed","Sat Jan 31 02:02:59 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5771","should display error with empty username @regression","WebKit","Sat Jan 31 02:03:04 CET 2026","passed","Sat Jan 31 02:03:09 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5009","should display error with invalid credentials @regression","Firefox","Sat Jan 31 02:03:02 CET 2026","passed","Sat Jan 31 02:03:07 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7330","should have accessible profile dropdown @regression","Edge","Sat Jan 31 02:02:54 CET 2026","passed","Sat Jan 31 02:03:02 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","4910","should display error with invalid credentials @regression","WebKit","Sat Jan 31 02:03:14 CET 2026","passed","Sat Jan 31 02:03:19 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","8458","should display profile icon on home page @smoke @regression","Firefox","Sat Jan 31 02:02:45 CET 2026","passed","Sat Jan 31 02:02:54 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","4726","should display error with empty password @regression","WebKit","Sat Jan 31 02:03:10 CET 2026","passed","Sat Jan 31 02:03:14 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","12052","should successfully login with valid credentials @smoke @regression","Edge","Sat Jan 31 02:02:28 CET 2026","passed","Sat Jan 31 02:02:40 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","15354","should load home page after successful login @smoke","Firefox","Sat Jan 31 02:02:28 CET 2026","passed","Sat Jan 31 02:02:43 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5580","should display error with empty password @regression","Firefox","Sat Jan 31 02:02:56 CET 2026","passed","Sat Jan 31 02:03:02 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6558","should display error with empty username @regression","Firefox","Sat Jan 31 02:02:49 CET 2026","passed","Sat Jan 31 02:02:56 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","13226","should load home page after successful login @smoke","Edge","Sat Jan 31 02:02:28 CET 2026","passed","Sat Jan 31 02:02:41 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5076","should display error with empty password @regression","Edge","Sat Jan 31 02:03:06 CET 2026","passed","Sat Jan 31 02:03:11 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5897","should display error with empty credentials @regression","Firefox","Sat Jan 31 02:02:44 CET 2026","passed","Sat Jan 31 02:02:49 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7291","should display profile icon on home page @smoke @regression","Chromium","Sat Jan 31 02:02:36 CET 2026","passed","Sat Jan 31 02:02:43 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","6949","should display error with empty credentials @regression","WebKit","Sat Jan 31 02:02:57 CET 2026","passed","Sat Jan 31 02:03:04 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4019","should have all required login elements visible @smoke","Chromium","Sat Jan 31 02:03:02 CET 2026","passed","Sat Jan 31 02:03:06 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","7764","should have all required login elements visible @smoke","Edge","Sat Jan 31 02:03:15 CET 2026","passed","Sat Jan 31 02:03:23 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","9195","should have accessible profile dropdown @regression","WebKit","Sat Jan 31 02:02:59 CET 2026","passed","Sat Jan 31 02:03:09 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","6436","should display error with invalid credentials @regression","Chromium","Sat Jan 31 02:02:56 CET 2026","passed","Sat Jan 31 02:03:02 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","14594","should successfully login with valid credentials @smoke @regression","Firefox","Sat Jan 31 02:02:28 CET 2026","passed","Sat Jan 31 02:02:42 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","9926","should successfully login with valid credentials @smoke @regression","Chromium","Sat Jan 31 02:02:28 CET 2026","passed","Sat Jan 31 02:02:38 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","5186","should display error with empty username @regression","Chromium","Sat Jan 31 02:02:44 CET 2026","passed","Sat Jan 31 02:02:49 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6501","should have accessible profile dropdown @regression","Chromium","Sat Jan 31 02:02:43 CET 2026","passed","Sat Jan 31 02:02:49 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","8803","should have accessible profile dropdown @regression","Firefox","Sat Jan 31 02:02:54 CET 2026","passed","Sat Jan 31 02:03:02 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
