"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2485","should toggle password visibility @regression","Chromium","Tue Mar 31 01:32:22 CEST 2026","passed","Tue Mar 31 01:32:25 CEST 2026","LoginPage - Password Visibility Tests","tests\loginTests.spec.ts","",""
"","8352","should search for a non-existent institution and verify no results @regression","Chromium","Tue Mar 31 01:31:55 CEST 2026","passed","Tue Mar 31 01:32:04 CEST 2026","Institutions - Search Tests","tests\institutions\institutionsTests.spec.ts","",""
"","21194","should add a new user with Spanish language and verify it appears in the list @regression","Chromium","Tue Mar 31 01:32:06 CEST 2026","failed","Tue Mar 31 01:32:27 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","21936","should edit an existing user name and verify the change @regression","Chromium","Tue Mar 31 01:32:56 CEST 2026","failed","Tue Mar 31 01:33:18 CEST 2026","Users - Edit User Tests","tests\users\usersTests.spec.ts","",""
"","7838","should show validation errors when submitting empty user form @regression","Chromium","Tue Mar 31 01:32:48 CEST 2026","passed","Tue Mar 31 01:32:56 CEST 2026","Users - Validation Tests","tests\users\usersTests.spec.ts","",""
"","17006","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Tue Mar 31 01:31:36 CEST 2026","passed","Tue Mar 31 01:31:53 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","10932","should create a user, search by name, and verify result @regression","Chromium","Tue Mar 31 01:32:37 CEST 2026","passed","Tue Mar 31 01:32:48 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","8397","should search for a non-existent user and verify no results @regression","Chromium","Tue Mar 31 01:32:28 CEST 2026","passed","Tue Mar 31 01:32:37 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","12641","should create and delete an institution, then verify it no longer appears @regression","Chromium","Tue Mar 31 01:32:04 CEST 2026","passed","Tue Mar 31 01:32:16 CEST 2026","Institutions - Full Lifecycle Tests","tests\institutions\institutionsTests.spec.ts","",""
"","4811","should display error with invalid credentials @regression","Chromium","Tue Mar 31 01:32:05 CEST 2026","passed","Tue Mar 31 01:32:10 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","12114","should create and delete a template, then verify it no longer appears @regression","Chromium","Tue Mar 31 01:32:02 CEST 2026","passed","Tue Mar 31 01:32:14 CEST 2026","Templates - Full Lifecycle Tests","tests\templates\templatesTests.spec.ts","",""
"","7847","should search for a non-existent tag and verify no results @regression","Chromium","Tue Mar 31 01:31:53 CEST 2026","passed","Tue Mar 31 01:32:01 CEST 2026","Templates - Tags Search Tests","tests\templates\tagsTests.spec.ts","",""
"","8652","should search for a non-existent template and verify no results @regression","Chromium","Tue Mar 31 01:31:54 CEST 2026","passed","Tue Mar 31 01:32:02 CEST 2026","Templates - Search Tests","tests\templates\templatesTests.spec.ts","",""
"","18571","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Tue Mar 31 01:31:36 CEST 2026","passed","Tue Mar 31 01:31:55 CEST 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","12240","should create a tag, edit its value, and verify the update @regression","Chromium","Tue Mar 31 01:32:01 CEST 2026","passed","Tue Mar 31 01:32:14 CEST 2026","Templates - Tags Edit Tests","tests\templates\tagsTests.spec.ts","",""
"","5540","should display error with empty credentials @regression","Chromium","Tue Mar 31 01:31:46 CEST 2026","passed","Tue Mar 31 01:31:52 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3534","should have all required appointment access elements visible @smoke","Chromium","Tue Mar 31 01:32:16 CEST 2026","passed","Tue Mar 31 01:32:20 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","9740","should successfully login with valid credentials @smoke @regression","Chromium","Tue Mar 31 01:31:36 CEST 2026","passed","Tue Mar 31 01:31:46 CEST 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","9643","should load home page after successful login @smoke","Chromium","Tue Mar 31 01:31:36 CEST 2026","passed","Tue Mar 31 01:31:46 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","7040","should display profile icon on home page @smoke @regression","Chromium","Tue Mar 31 01:31:46 CEST 2026","passed","Tue Mar 31 01:31:53 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","4848","should have accessible profile dropdown @regression","Chromium","Tue Mar 31 01:31:53 CEST 2026","passed","Tue Mar 31 01:31:58 CEST 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","26996","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Tue Mar 31 01:31:36 CEST 2026","failed","Tue Mar 31 01:32:03 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","16989","should create a new template and verify it appears in the list @smoke @regression","Chromium","Tue Mar 31 01:31:36 CEST 2026","passed","Tue Mar 31 01:31:53 CEST 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","21407","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Tue Mar 31 01:31:54 CEST 2026","passed","Tue Mar 31 01:32:15 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","9510","should display error with empty username @regression","Chromium","Tue Mar 31 01:31:52 CEST 2026","passed","Tue Mar 31 01:32:01 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","2698","should verify footer links are present @regression","Chromium","Tue Mar 31 01:32:14 CEST 2026","passed","Tue Mar 31 01:32:16 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","2370","should navigate to password recovery page @regression","Chromium","Tue Mar 31 01:32:20 CEST 2026","passed","Tue Mar 31 01:32:22 CEST 2026","LoginPage - Password Recovery Tests","tests\loginTests.spec.ts","",""
