"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7835","should display error with empty username @regression","Chromium","Mon Mar 02 01:31:38 CET 2026","passed","Mon Mar 02 01:31:46 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6670","should have all required login elements visible @smoke","Chromium","Mon Mar 02 01:31:53 CET 2026","passed","Mon Mar 02 01:31:59 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","2807","should display error with invalid credentials @regression","Chromium","Mon Mar 02 01:31:50 CET 2026","passed","Mon Mar 02 01:31:53 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5653","should display error with empty credentials @regression","Chromium","Mon Mar 02 01:31:32 CET 2026","passed","Mon Mar 02 01:31:38 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","31322","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Mon Mar 02 01:31:24 CET 2026","broken","Mon Mar 02 01:31:56 CET 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","13120","should load home page after successful login @smoke","Chromium","Mon Mar 02 01:31:24 CET 2026","passed","Mon Mar 02 01:31:37 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","9579","should display profile icon on home page @smoke @regression","Chromium","Mon Mar 02 01:31:38 CET 2026","passed","Mon Mar 02 01:31:47 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","21132","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Mon Mar 02 01:31:24 CET 2026","passed","Mon Mar 02 01:31:45 CET 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","16167","should create a new template and verify it appears in the list @smoke @regression","Chromium","Mon Mar 02 01:31:24 CET 2026","passed","Mon Mar 02 01:31:40 CET 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","4401","should have accessible profile dropdown @regression","Chromium","Mon Mar 02 01:31:47 CET 2026","passed","Mon Mar 02 01:31:52 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","24202","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Mon Mar 02 01:31:24 CET 2026","passed","Mon Mar 02 01:31:48 CET 2026","Templates - Tags Tests","tests\templates\tagsTests.spec.ts","",""
"","22626","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Mon Mar 02 01:31:46 CET 2026","passed","Mon Mar 02 01:32:08 CET 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","24477","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Mon Mar 02 01:31:24 CET 2026","passed","Mon Mar 02 01:31:49 CET 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","4323","should display error with empty password @regression","Chromium","Mon Mar 02 01:31:46 CET 2026","passed","Mon Mar 02 01:31:50 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7412","should successfully login with valid credentials @smoke @regression","Chromium","Mon Mar 02 01:31:24 CET 2026","passed","Mon Mar 02 01:31:32 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
