"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3954","should display error with empty username @regression","Chromium","Sat Feb 14 13:35:53 CET 2026","passed","Sat Feb 14 13:35:57 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3155","should display error with invalid credentials @regression","Chromium","Sat Feb 14 13:36:00 CET 2026","passed","Sat Feb 14 13:36:04 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","2870","should have all required login elements visible @smoke","Chromium","Sat Feb 14 13:36:04 CET 2026","passed","Sat Feb 14 13:36:06 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","5316","should display profile icon on home page @smoke @regression","Chromium","Sat Feb 14 13:35:53 CET 2026","passed","Sat Feb 14 13:35:58 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","6128","should successfully login with valid credentials @smoke @regression","Chromium","Sat Feb 14 13:35:43 CET 2026","passed","Sat Feb 14 13:35:49 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","3459","should display error with empty password @regression","Chromium","Sat Feb 14 13:35:57 CET 2026","passed","Sat Feb 14 13:36:00 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","16385","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Sat Feb 14 13:35:43 CET 2026","passed","Sat Feb 14 13:36:00 CET 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","4359","should have accessible profile dropdown @regression","Chromium","Sat Feb 14 13:35:58 CET 2026","passed","Sat Feb 14 13:36:03 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","9652","should load home page after successful login @smoke","Chromium","Sat Feb 14 13:35:43 CET 2026","passed","Sat Feb 14 13:35:53 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","3372","should display error with empty credentials @regression","Chromium","Sat Feb 14 13:35:50 CET 2026","passed","Sat Feb 14 13:35:53 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","48495","should create a new template and verify it appears in the list @smoke @regression","Chromium","Sat Feb 14 13:35:43 CET 2026","failed","Sat Feb 14 13:36:32 CET 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
