"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28720","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Thu Jul 16 01:34:48 CEST 2026","failed","Thu Jul 16 01:35:17 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","24072","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Thu Jul 16 01:34:48 CEST 2026","passed","Thu Jul 16 01:35:12 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","30411","should edit an existing user name and verify the change @regression","Chromium","Thu Jul 16 01:37:27 CEST 2026","broken","Thu Jul 16 01:37:57 CEST 2026","Users - Edit User Tests","tests\users\usersTests.spec.ts","",""
"","13611","should create a tag, edit its value, and verify the update @regression","Chromium","Thu Jul 16 01:35:16 CEST 2026","passed","Thu Jul 16 01:35:29 CEST 2026","Templates - Tags Edit Tests","tests\templates\tagsTests.spec.ts","",""
"","30389","should toggle password visibility @regression","Chromium","Thu Jul 16 01:36:15 CEST 2026","broken","Thu Jul 16 01:36:45 CEST 2026","LoginPage - Password Visibility Tests","tests\loginTests.spec.ts","",""
"","5269","should display error with empty username @regression","Chromium","Thu Jul 16 01:35:01 CEST 2026","passed","Thu Jul 16 01:35:07 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7441","should verify footer links are present @regression","Chromium","Thu Jul 16 01:35:26 CEST 2026","failed","Thu Jul 16 01:35:33 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","13226","should create and delete a template, then verify it no longer appears @regression","Chromium","Thu Jul 16 01:35:20 CEST 2026","passed","Thu Jul 16 01:35:33 CEST 2026","Templates - Full Lifecycle Tests","tests\templates\templatesTests.spec.ts","",""
"","8525","should load home page after successful login @smoke","Chromium","Thu Jul 16 01:34:48 CEST 2026","passed","Thu Jul 16 01:34:57 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","30420","should search for a non-existent user and verify no results @regression","Chromium","Thu Jul 16 01:35:53 CEST 2026","broken","Thu Jul 16 01:36:23 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","4781","should display error with empty credentials @regression","Chromium","Thu Jul 16 01:34:57 CEST 2026","passed","Thu Jul 16 01:35:01 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30380","should create a user, search by name, and verify result @regression","Chromium","Thu Jul 16 01:36:24 CEST 2026","broken","Thu Jul 16 01:36:55 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
