"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5946","should display error with empty password @regression","WebKit","Mon Feb 02 11:27:31 CET 2026","passed","Mon Feb 02 11:27:37 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5953","should display error with empty credentials @regression","Firefox","Mon Feb 02 11:27:13 CET 2026","passed","Mon Feb 02 11:27:19 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7750","should have accessible profile dropdown @regression","Firefox","Mon Feb 02 11:27:22 CET 2026","passed","Mon Feb 02 11:27:30 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","3849","should display error with empty password @regression","Chromium","Mon Feb 02 11:27:11 CET 2026","passed","Mon Feb 02 11:27:15 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","24866","should load home page after successful login @smoke","WebKit","Mon Feb 02 11:26:52 CET 2026","failed","Mon Feb 02 11:27:17 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","11199","should display error with empty username @regression","Edge","Mon Feb 02 11:27:07 CET 2026","passed","Mon Feb 02 11:27:19 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","4529","should display error with invalid credentials @regression","Chromium","Mon Feb 02 11:27:15 CET 2026","passed","Mon Feb 02 11:27:20 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","9636","should display profile icon on home page @smoke @regression","WebKit","Mon Feb 02 11:27:20 CET 2026","passed","Mon Feb 02 11:27:30 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","8872","should load home page after successful login @smoke","Chromium","Mon Feb 02 11:26:52 CET 2026","passed","Mon Feb 02 11:27:01 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","4218","should display error with empty password @regression","Edge","Mon Feb 02 11:27:19 CET 2026","passed","Mon Feb 02 11:27:23 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6039","should display error with empty credentials @regression","WebKit","Mon Feb 02 11:27:19 CET 2026","passed","Mon Feb 02 11:27:26 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","9478","should successfully login with valid credentials @smoke @regression","Edge","Mon Feb 02 11:26:52 CET 2026","passed","Mon Feb 02 11:27:01 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","7370","should display error with empty password @regression","Firefox","Mon Feb 02 11:27:24 CET 2026","passed","Mon Feb 02 11:27:32 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","8488","should display profile icon on home page @smoke @regression","Chromium","Mon Feb 02 11:27:01 CET 2026","passed","Mon Feb 02 11:27:09 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","4243","should have all required login elements visible @smoke","Edge","Mon Feb 02 11:27:31 CET 2026","passed","Mon Feb 02 11:27:36 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","6047","should have accessible profile dropdown @regression","Edge","Mon Feb 02 11:27:14 CET 2026","passed","Mon Feb 02 11:27:20 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
