"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3826","should select Euskera language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 13:34:45 CEST 2026","passed","Fri Aug 07 13:34:49 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","3831","should select Italiano language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 13:34:57 CEST 2026","passed","Fri Aug 07 13:35:01 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","10293","Verify user cannot send message to support without populating Name field @XR-3086 @smoke @regression","Chromium","Fri Aug 07 13:33:52 CEST 2026","passed","Fri Aug 07 13:34:02 CEST 2026","Send Message to Support - Validation","tests\support\sendMessageToSupport.spec.ts","",""
"","4699","should select Español language on the /login screen and display content properly @XR-3038","Chromium","Fri Aug 07 13:34:31 CEST 2026","passed","Fri Aug 07 13:34:36 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","17256","Verify user is able to deactivate password expiration @XR-3054 @smoke @regression","Chromium","Fri Aug 07 13:34:09 CEST 2026","failed","Fri Aug 07 13:34:27 CEST 2026","Password Expiration Settings","tests\users\passwordExpiration.spec.ts","",""
"","17053","should show validation errors when submitting empty user form @regression","Chromium","Fri Aug 07 13:35:33 CEST 2026","failed","Fri Aug 07 13:35:50 CEST 2026","Users - Validation Tests","tests\users\usersTests.spec.ts","",""
"","18012","should create and delete an institution, then verify it no longer appears @regression","Chromium","Fri Aug 07 13:34:35 CEST 2026","failed","Fri Aug 07 13:34:53 CEST 2026","Institutions - Full Lifecycle Tests","tests\institutions\institutionsTests.spec.ts","",""
"","3544","Verify user cannot send message to support without populating Surname field @XR-3087 @smoke @regression","Chromium","Fri Aug 07 13:34:02 CEST 2026","passed","Fri Aug 07 13:34:06 CEST 2026","Send Message to Support - Validation","tests\support\sendMessageToSupport.spec.ts","",""
"","18182","should add a new user with Spanish language and verify it appears in the list @regression","Chromium","Fri Aug 07 13:34:35 CEST 2026","failed","Fri Aug 07 13:34:54 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","19488","should create a new template and verify it appears in the list @smoke @regression","Chromium","Fri Aug 07 13:33:52 CEST 2026","failed","Fri Aug 07 13:34:11 CEST 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","1254","authenticate","setup","Fri Aug 07 13:33:49 CEST 2026","passed","Fri Aug 07 13:33:50 CEST 2026","","tests\auth.setup.ts","",""
"","19201","should load home page after successful login @smoke","Chromium","Fri Aug 07 13:33:52 CEST 2026","failed","Fri Aug 07 13:34:11 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","3359","should verify footer links are present @regression","Chromium","Fri Aug 07 13:34:19 CEST 2026","passed","Fri Aug 07 13:34:22 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","2572","should navigate to password recovery page @regression","Chromium","Fri Aug 07 13:34:26 CEST 2026","passed","Fri Aug 07 13:34:29 CEST 2026","LoginPage - Password Recovery Tests","tests\loginTests.spec.ts","",""
"","18182","should display profile icon on home page @smoke @regression","Chromium","Fri Aug 07 13:34:14 CEST 2026","failed","Fri Aug 07 13:34:32 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","18055","should search for a non-existent tag and verify no results @regression","Chromium","Fri Aug 07 13:34:17 CEST 2026","failed","Fri Aug 07 13:34:35 CEST 2026","Templates - Tags Search Tests","tests\templates\tagsTests.spec.ts","",""
"","4293","should display error with empty credentials @regression","Chromium","Fri Aug 07 13:33:59 CEST 2026","passed","Fri Aug 07 13:34:03 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5178","should select Valencià language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 13:34:52 CEST 2026","passed","Fri Aug 07 13:34:57 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","984","Verify scroll is removed from login page @XR-3083 @smoke @regression","Chromium","Fri Aug 07 13:35:01 CEST 2026","passed","Fri Aug 07 13:35:02 CEST 2026","LoginPage - Scroll Tests","tests\loginTests.spec.ts","",""
"","19146","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Fri Aug 07 13:33:52 CEST 2026","failed","Fri Aug 07 13:34:11 CEST 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
