"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5435","should display error with empty username @regression","Chromium","Sun Feb 01 15:41:43 CET 2026","passed","Sun Feb 01 15:41:49 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3915","should display error with invalid credentials @regression","Firefox","Sun Feb 01 15:42:12 CET 2026","passed","Sun Feb 01 15:42:16 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","12620","should display profile icon on home page @smoke @regression","WebKit","Sun Feb 01 15:41:45 CET 2026","passed","Sun Feb 01 15:41:58 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","4015","should display error with empty password @regression","Chromium","Sun Feb 01 15:41:49 CET 2026","passed","Sun Feb 01 15:41:53 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","19766","should successfully login with valid credentials @smoke @regression","WebKit","Sun Feb 01 15:41:23 CET 2026","passed","Sun Feb 01 15:41:43 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","15311","should successfully login with valid credentials @smoke @regression","Chromium","Sun Feb 01 15:41:23 CET 2026","passed","Sun Feb 01 15:41:38 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","15700","should display profile icon on home page @smoke @regression","Firefox","Sun Feb 01 15:41:46 CET 2026","passed","Sun Feb 01 15:42:02 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","5558","should display error with empty password @regression","Edge","Sun Feb 01 15:41:45 CET 2026","passed","Sun Feb 01 15:41:51 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","6739","should display error with empty username @regression","WebKit","Sun Feb 01 15:41:53 CET 2026","passed","Sun Feb 01 15:42:00 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","5108","should display error with invalid credentials @regression","Edge","Sun Feb 01 15:41:51 CET 2026","passed","Sun Feb 01 15:41:56 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
