"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17749","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Mon Feb 23 01:06:00 CET 2026","passed","Mon Feb 23 01:06:18 CET 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","9477","should display error with empty credentials @regression","Chromium","Mon Feb 23 01:05:51 CET 2026","passed","Mon Feb 23 01:06:00 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","23005","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:05:59 CET 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","2437","should have all required login elements visible @smoke","Chromium","Mon Feb 23 01:06:10 CET 2026","passed","Mon Feb 23 01:06:12 CET 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","12503","should load home page after successful login @smoke","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:05:48 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","3223","should display error with empty password @regression","Chromium","Mon Feb 23 01:06:04 CET 2026","passed","Mon Feb 23 01:06:07 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","23973","should create a new template and verify it appears in the list @smoke @regression","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:06:00 CET 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","14067","should successfully login with valid credentials @smoke @regression","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:05:50 CET 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","23453","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:05:59 CET 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","3421","should display error with empty username @regression","Chromium","Mon Feb 23 01:06:00 CET 2026","passed","Mon Feb 23 01:06:04 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","2762","should display error with invalid credentials @regression","Chromium","Mon Feb 23 01:06:07 CET 2026","passed","Mon Feb 23 01:06:10 CET 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","21572","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:05:58 CET 2026","Templates - Tags Tests","tests\templates\tagsTests.spec.ts","",""
"","11836","should display profile icon on home page @smoke @regression","Chromium","Mon Feb 23 01:05:49 CET 2026","passed","Mon Feb 23 01:06:01 CET 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","4602","should have accessible profile dropdown @regression","Chromium","Mon Feb 23 01:06:01 CET 2026","passed","Mon Feb 23 01:06:06 CET 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","25435","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Mon Feb 23 01:05:36 CET 2026","passed","Mon Feb 23 01:06:01 CET 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
