"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30388","should search for a non-existent institution and verify no results @regression","Chromium","Sun May 03 01:33:38 CEST 2026","broken","Sun May 03 01:34:09 CEST 2026","Institutions - Search Tests","tests\institutions\institutionsTests.spec.ts","",""
"","16624","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Sun May 03 01:32:35 CEST 2026","passed","Sun May 03 01:32:52 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","30382","should display error with empty password @regression","Chromium","Sun May 03 01:34:26 CEST 2026","broken","Sun May 03 01:34:56 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30372","should search for a non-existent tag and verify no results @regression","Chromium","Sun May 03 01:35:12 CEST 2026","broken","Sun May 03 01:35:43 CEST 2026","Templates - Tags Search Tests","tests\templates\tagsTests.spec.ts","",""
"","30409","should create a tag, edit its value, and verify the update @regression","Chromium","Sun May 03 01:35:44 CEST 2026","broken","Sun May 03 01:36:14 CEST 2026","Templates - Tags Edit Tests","tests\templates\tagsTests.spec.ts","",""
"","3620","should display profile icon on home page @smoke @regression","Chromium","Sun May 03 01:32:29 CEST 2026","passed","Sun May 03 01:32:33 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","30368","should toggle password visibility @regression","Chromium","Sun May 03 01:36:19 CEST 2026","broken","Sun May 03 01:36:50 CEST 2026","LoginPage - Password Visibility Tests","tests\loginTests.spec.ts","",""
"","7224","should verify footer links are present @regression","Chromium","Sun May 03 01:35:31 CEST 2026","failed","Sun May 03 01:35:38 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","30375","should create a new template and verify it appears in the list @smoke @regression","Chromium","Sun May 03 01:36:15 CEST 2026","broken","Sun May 03 01:36:46 CEST 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","10507","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Sun May 03 01:32:24 CEST 2026","passed","Sun May 03 01:32:35 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","30386","should create a user, search by name, and verify result @regression","Chromium","Sun May 03 01:38:25 CEST 2026","broken","Sun May 03 01:38:55 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","30369","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Sun May 03 01:34:41 CEST 2026","broken","Sun May 03 01:35:11 CEST 2026","Templates - Tags Tests","tests\templates\tagsTests.spec.ts","",""
"","30368","should navigate to password recovery page @regression","Chromium","Sun May 03 01:35:48 CEST 2026","broken","Sun May 03 01:36:18 CEST 2026","LoginPage - Password Recovery Tests","tests\loginTests.spec.ts","",""
"","30358","should add a new user with Spanish language and verify it appears in the list @regression","Chromium","Sun May 03 01:37:22 CEST 2026","broken","Sun May 03 01:37:52 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","3384","should have accessible profile dropdown @regression","Chromium","Sun May 03 01:32:33 CEST 2026","passed","Sun May 03 01:32:36 CEST 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","7789","should have all required appointment access elements visible @smoke","Chromium","Sun May 03 01:35:39 CEST 2026","failed","Sun May 03 01:35:47 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","30378","should display error with empty username @regression","Chromium","Sun May 03 01:33:54 CEST 2026","broken","Sun May 03 01:34:25 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30366","should show validation errors when submitting empty user form @regression","Chromium","Sun May 03 01:38:56 CEST 2026","broken","Sun May 03 01:39:27 CEST 2026","Users - Validation Tests","tests\users\usersTests.spec.ts","",""
"","30388","should display error with invalid credentials @regression","Chromium","Sun May 03 01:34:57 CEST 2026","broken","Sun May 03 01:35:28 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30403","should search for a non-existent template and verify no results @regression","Chromium","Sun May 03 01:36:47 CEST 2026","broken","Sun May 03 01:37:17 CEST 2026","Templates - Search Tests","tests\templates\templatesTests.spec.ts","",""
"","30262","should successfully login with valid credentials @smoke @regression","Chromium","Sun May 03 01:32:52 CEST 2026","broken","Sun May 03 01:33:22 CEST 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","30389","should create and delete a template, then verify it no longer appears @regression","Chromium","Sun May 03 01:37:18 CEST 2026","broken","Sun May 03 01:37:49 CEST 2026","Templates - Full Lifecycle Tests","tests\templates\templatesTests.spec.ts","",""
"","30363","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Sun May 03 01:36:51 CEST 2026","broken","Sun May 03 01:37:21 CEST 2026","Users - Add User Tests","tests\users\usersTests.spec.ts","",""
"","2202","should have all required login elements visible @smoke","Chromium","Sun May 03 01:35:29 CEST 2026","passed","Sun May 03 01:35:31 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","60013","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Sun May 03 01:32:36 CEST 2026","broken","Sun May 03 01:33:36 CEST 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","30371","should display error with empty credentials @regression","Chromium","Sun May 03 01:33:23 CEST 2026","broken","Sun May 03 01:33:53 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","30359","should edit an existing user name and verify the change @regression","Chromium","Sun May 03 01:39:28 CEST 2026","broken","Sun May 03 01:39:58 CEST 2026","Users - Edit User Tests","tests\users\usersTests.spec.ts","",""
"","30363","should create and delete an institution, then verify it no longer appears @regression","Chromium","Sun May 03 01:34:10 CEST 2026","broken","Sun May 03 01:34:40 CEST 2026","Institutions - Full Lifecycle Tests","tests\institutions\institutionsTests.spec.ts","",""
"","4971","should load home page after successful login @smoke","Chromium","Sun May 03 01:32:24 CEST 2026","passed","Sun May 03 01:32:29 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","30362","should search for a non-existent user and verify no results @regression","Chromium","Sun May 03 01:37:53 CEST 2026","broken","Sun May 03 01:38:24 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
