"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4817","should display error with empty credentials @regression","Chromium","Wed Apr 01 01:31:49 CEST 2026","passed","Wed Apr 01 01:31:54 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","2513","should navigate to password recovery page @regression","Chromium","Wed Apr 01 01:32:19 CEST 2026","passed","Wed Apr 01 01:32:22 CEST 2026","LoginPage - Password Recovery Tests","tests\loginTests.spec.ts","",""
"","7876","should show validation errors when submitting empty user form @regression","Chromium","Wed Apr 01 01:32:58 CEST 2026","passed","Wed Apr 01 01:33:05 CEST 2026","Users - Validation Tests","tests\users\usersTests.spec.ts","",""
"","4446","should display error with invalid credentials @regression","Chromium","Wed Apr 01 01:32:03 CEST 2026","passed","Wed Apr 01 01:32:08 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","21694","should edit an existing user name and verify the change @regression","Chromium","Wed Apr 01 01:33:05 CEST 2026","failed","Wed Apr 01 01:33:27 CEST 2026","Users - Edit User Tests","tests\users\usersTests.spec.ts","",""
"","16643","should create a new template and verify it appears in the list @smoke @regression","Chromium","Wed Apr 01 01:31:42 CEST 2026","passed","Wed Apr 01 01:31:58 CEST 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","10592","should load home page after successful login @smoke","Chromium","Wed Apr 01 01:31:42 CEST 2026","passed","Wed Apr 01 01:31:52 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","10740","should create a user, search by name, and verify result @regression","Chromium","Wed Apr 01 01:32:47 CEST 2026","passed","Wed Apr 01 01:32:58 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","15406","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Wed Apr 01 01:31:42 CEST 2026","passed","Wed Apr 01 01:31:57 CEST 2026","Documentation - Upload and Download Document Tests","tests\documentation\documentationTests.spec.ts","",""
"","3154","should verify footer links are present @regression","Chromium","Wed Apr 01 01:32:11 CEST 2026","passed","Wed Apr 01 01:32:14 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","7332","should successfully login with valid credentials @smoke @regression","Chromium","Wed Apr 01 01:31:42 CEST 2026","passed","Wed Apr 01 01:31:49 CEST 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","17314","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Wed Apr 01 01:31:42 CEST 2026","passed","Wed Apr 01 01:31:59 CEST 2026","Institutions - Create Institution Tests","tests\institutions\institutionsTests.spec.ts","",""
"","8258","should search for a non-existent institution and verify no results @regression","Chromium","Wed Apr 01 01:31:59 CEST 2026","passed","Wed Apr 01 01:32:07 CEST 2026","Institutions - Search Tests","tests\institutions\institutionsTests.spec.ts","",""
"","12031","should create and delete a template, then verify it no longer appears @regression","Chromium","Wed Apr 01 01:32:07 CEST 2026","passed","Wed Apr 01 01:32:19 CEST 2026","Templates - Full Lifecycle Tests","tests\templates\templatesTests.spec.ts","",""
"","12678","should create a tag, edit its value, and verify the update @regression","Chromium","Wed Apr 01 01:32:09 CEST 2026","passed","Wed Apr 01 01:32:21 CEST 2026","Templates - Tags Edit Tests","tests\templates\tagsTests.spec.ts","",""
"","5508","should display error with empty username @regression","Chromium","Wed Apr 01 01:31:54 CEST 2026","passed","Wed Apr 01 01:32:00 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","3713","should display error with empty password @regression","Chromium","Wed Apr 01 01:32:00 CEST 2026","passed","Wed Apr 01 01:32:03 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","8133","should search for a non-existent template and verify no results @regression","Chromium","Wed Apr 01 01:31:59 CEST 2026","passed","Wed Apr 01 01:32:07 CEST 2026","Templates - Search Tests","tests\templates\templatesTests.spec.ts","",""
