"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30461","should display error with invalid credentials @regression","Chromium","Tue Aug 04 01:29:40 CEST 2026","broken","Tue Aug 04 01:30:11 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","11126","should search for a non-existent template and verify no results @regression","Chromium","Tue Aug 04 01:29:36 CEST 2026","passed","Tue Aug 04 01:29:47 CEST 2026","Templates - Search Tests","tests\templates\templatesTests.spec.ts","",""
"","30409","should search for a non-existent user and verify no results @regression","Chromium","Tue Aug 04 01:30:21 CEST 2026","broken","Tue Aug 04 01:30:52 CEST 2026","Users - Search Tests","tests\users\usersTests.spec.ts","",""
"","4279","authenticate","setup","Tue Aug 04 01:29:09 CEST 2026","passed","Tue Aug 04 01:29:13 CEST 2026","","tests\auth.setup.ts","",""
"","14179","should create a tag, edit its value, and verify the update @regression","Chromium","Tue Aug 04 01:29:51 CEST 2026","passed","Tue Aug 04 01:30:05 CEST 2026","Templates - Tags Edit Tests","tests\templates\tagsTests.spec.ts","",""
"","30413","should select English language on the /login screen and display content properly @regression","Chromium","Tue Aug 04 01:33:39 CEST 2026","broken","Tue Aug 04 01:34:10 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","1252","should have all required login elements visible @smoke","Chromium","Tue Aug 04 01:30:12 CEST 2026","passed","Tue Aug 04 01:30:13 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","6329","should verify footer links are present @regression","Chromium","Tue Aug 04 01:30:13 CEST 2026","failed","Tue Aug 04 01:30:20 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
"","30424","should select Español language on the /login screen and display content properly @XR-3038","Chromium","Tue Aug 04 01:31:33 CEST 2026","broken","Tue Aug 04 01:32:03 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","16162","should create and delete a template, then verify it no longer appears @regression","Chromium","Tue Aug 04 01:29:47 CEST 2026","passed","Tue Aug 04 01:30:03 CEST 2026","Templates - Full Lifecycle Tests","tests\templates\templatesTests.spec.ts","",""
"","8100","should successfully login with valid credentials @smoke @regression","Chromium","Tue Aug 04 01:29:15 CEST 2026","passed","Tue Aug 04 01:29:23 CEST 2026","LoginPage - Authentication Tests","tests\loginTests.spec.ts","",""
"","15659","should create a new tag and verify it appears in the list @smoke @regression","Chromium","Tue Aug 04 01:29:15 CEST 2026","passed","Tue Aug 04 01:29:31 CEST 2026","Templates - Tags Tests","tests\templates\tagsTests.spec.ts","",""
"","10038","should load home page after successful login @smoke","Chromium","Tue Aug 04 01:29:15 CEST 2026","passed","Tue Aug 04 01:29:25 CEST 2026","HomePage - Navigation Tests","tests\homePageTests.spec.ts","",""
"","20487","should create a new template and verify it appears in the list @smoke @regression","Chromium","Tue Aug 04 01:29:15 CEST 2026","passed","Tue Aug 04 01:29:35 CEST 2026","Templates - Create Template Tests","tests\templates\templatesTests.spec.ts","",""
"","30694","should have accessible profile dropdown @regression","Chromium","Tue Aug 04 01:29:35 CEST 2026","broken","Tue Aug 04 01:30:05 CEST 2026","HomePage - User Profile Tests","tests\homePageTests.spec.ts","",""
"","30392","should select Català language on the /login screen and display content properly @regression","Chromium","Tue Aug 04 01:32:05 CEST 2026","broken","Tue Aug 04 01:32:35 CEST 2026","LoginPage - Language Selection Tests","tests\loginTests.spec.ts","",""
"","3337","should display error with empty password @regression","Chromium","Tue Aug 04 01:29:37 CEST 2026","passed","Tue Aug 04 01:29:40 CEST 2026","LoginPage - Validation Tests","tests\loginTests.spec.ts","",""
"","7833","should have all required appointment access elements visible @smoke","Chromium","Tue Aug 04 01:30:21 CEST 2026","failed","Tue Aug 04 01:30:28 CEST 2026","LoginPage - UI Tests","tests\loginTests.spec.ts","",""
