"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4368","should have all required login elements visible @smoke","Chromium","Fri Aug 07 12:36:20 UTC 2026","passed","Fri Aug 07 12:36:25 UTC 2026","LoginPage - UI Tests","tests/loginTests.spec.ts","",""
"","25837","should download the uploaded document and verify in File Manager @smoke @regression","Chromium","Fri Aug 07 12:35:57 UTC 2026","passed","Fri Aug 07 12:36:23 UTC 2026","Documentation - Upload and Download Document Tests","tests/documentation/documentationTests.spec.ts","",""
"","15085","should edit an existing user name and verify the change @regression","Chromium","Fri Aug 07 12:37:19 UTC 2026","passed","Fri Aug 07 12:37:34 UTC 2026","Users - Edit User Tests","tests/users/usersTests.spec.ts","",""
"","12687","should search for a non-existent template and verify no results @regression","Chromium","Fri Aug 07 12:35:59 UTC 2026","passed","Fri Aug 07 12:36:11 UTC 2026","Templates - Search Tests","tests/templates/templatesTests.spec.ts","",""
"","9111","Verify user cannot send message to support without populating Surname field @XR-3087 @smoke @regression","Chromium","Fri Aug 07 12:35:45 UTC 2026","passed","Fri Aug 07 12:35:54 UTC 2026","Send Message to Support - Validation","tests/support/sendMessageToSupport.spec.ts","",""
"","12012","should successfully login with valid credentials @smoke @regression","Chromium","Fri Aug 07 12:35:33 UTC 2026","passed","Fri Aug 07 12:35:45 UTC 2026","LoginPage - Authentication Tests","tests/loginTests.spec.ts","",""
"","13371","Verify user is able to activate password expiration @XR-3055 @smoke @regression","Chromium","Fri Aug 07 12:36:12 UTC 2026","passed","Fri Aug 07 12:36:26 UTC 2026","Password Expiration Settings","tests/users/passwordExpiration.spec.ts","",""
"","6335","should display error with empty username @regression","Chromium","Fri Aug 07 12:35:55 UTC 2026","passed","Fri Aug 07 12:36:01 UTC 2026","LoginPage - Validation Tests","tests/loginTests.spec.ts","",""
"","20244","should create a tag, edit its value, and verify the update @regression","Chromium","Fri Aug 07 12:36:13 UTC 2026","passed","Fri Aug 07 12:36:34 UTC 2026","Templates - Tags Edit Tests","tests/templates/tagsTests.spec.ts","",""
"","5926","should select Italiano language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 12:37:18 UTC 2026","passed","Fri Aug 07 12:37:24 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","2190","Verify scroll is removed from login page @XR-3083 @smoke @regression","Chromium","Fri Aug 07 12:37:24 UTC 2026","passed","Fri Aug 07 12:37:26 UTC 2026","LoginPage - Scroll Tests","tests/loginTests.spec.ts","",""
"","17765","should create and delete an institution, then verify it no longer appears @regression","Chromium","Fri Aug 07 12:36:08 UTC 2026","passed","Fri Aug 07 12:36:26 UTC 2026","Institutions - Full Lifecycle Tests","tests/institutions/institutionsTests.spec.ts","",""
"","5854","should select Galego language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 12:36:56 UTC 2026","passed","Fri Aug 07 12:37:01 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","4940","authenticate","setup","Fri Aug 07 12:35:27 UTC 2026","passed","Fri Aug 07 12:35:32 UTC 2026","","tests/auth.setup.ts","",""
"","5242","should select English language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 12:37:07 UTC 2026","passed","Fri Aug 07 12:37:13 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","18334","should create and delete a template, then verify it no longer appears @regression","Chromium","Fri Aug 07 12:36:11 UTC 2026","passed","Fri Aug 07 12:36:30 UTC 2026","Templates - Full Lifecycle Tests","tests/templates/templatesTests.spec.ts","",""
"","12287","should create a user, search by name, and verify result @regression","Chromium","Fri Aug 07 12:36:57 UTC 2026","passed","Fri Aug 07 12:37:09 UTC 2026","Users - Search Tests","tests/users/usersTests.spec.ts","",""
"","4163","should toggle password visibility @regression","Chromium","Fri Aug 07 12:36:40 UTC 2026","passed","Fri Aug 07 12:36:44 UTC 2026","LoginPage - Password Visibility Tests","tests/loginTests.spec.ts","",""
"","24699","should create a new template and verify it appears in the list @smoke @regression","Chromium","Fri Aug 07 12:35:34 UTC 2026","passed","Fri Aug 07 12:35:59 UTC 2026","Templates - Create Template Tests","tests/templates/templatesTests.spec.ts","",""
"","5512","should select Valencià language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 12:37:13 UTC 2026","passed","Fri Aug 07 12:37:18 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","9540","should have accessible profile dropdown @regression","Chromium","Fri Aug 07 12:36:15 UTC 2026","passed","Fri Aug 07 12:36:25 UTC 2026","HomePage - User Profile Tests","tests/homePageTests.spec.ts","",""
"","8151","should display error with invalid credentials @regression","Chromium","Fri Aug 07 12:36:12 UTC 2026","passed","Fri Aug 07 12:36:20 UTC 2026","LoginPage - Validation Tests","tests/loginTests.spec.ts","",""
"","8620","should search for a non-existent user and verify no results @regression","Chromium","Fri Aug 07 12:36:48 UTC 2026","passed","Fri Aug 07 12:36:57 UTC 2026","Users - Search Tests","tests/users/usersTests.spec.ts","",""
"","5916","should select Euskera language on the /login screen and display content properly @regression","Chromium","Fri Aug 07 12:37:01 UTC 2026","passed","Fri Aug 07 12:37:07 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
"","22756","should create a new institution and verify it appears in the list @smoke @regression","Chromium","Fri Aug 07 12:35:33 UTC 2026","passed","Fri Aug 07 12:35:56 UTC 2026","Institutions - Create Institution Tests","tests/institutions/institutionsTests.spec.ts","",""
"","13902","should add a new user with English language and verify it appears in the list @smoke @regression","Chromium","Fri Aug 07 12:36:23 UTC 2026","passed","Fri Aug 07 12:36:37 UTC 2026","Users - Add User Tests","tests/users/usersTests.spec.ts","",""
"","6659","Verify user cannot send message to support without populating Email field @XR-3088 @smoke @regression","Chromium","Fri Aug 07 12:35:54 UTC 2026","passed","Fri Aug 07 12:36:01 UTC 2026","Send Message to Support - Validation","tests/support/sendMessageToSupport.spec.ts","",""
"","12170","should search for a non-existent institution and verify no results @regression","Chromium","Fri Aug 07 12:35:56 UTC 2026","passed","Fri Aug 07 12:36:08 UTC 2026","Institutions - Search Tests","tests/institutions/institutionsTests.spec.ts","",""
"","11316","Verify user cannot send message to support without populating Name field @XR-3086 @smoke @regression","Chromium","Fri Aug 07 12:35:34 UTC 2026","passed","Fri Aug 07 12:35:45 UTC 2026","Send Message to Support - Validation","tests/support/sendMessageToSupport.spec.ts","",""
"","4311","should navigate to password recovery page @regression","Chromium","Fri Aug 07 12:36:36 UTC 2026","passed","Fri Aug 07 12:36:40 UTC 2026","LoginPage - Password Recovery Tests","tests/loginTests.spec.ts","",""
"","22951","should upload a new document and verify it appears in the list @smoke @regression","Chromium","Fri Aug 07 12:35:34 UTC 2026","passed","Fri Aug 07 12:35:57 UTC 2026","Documentation - Upload and Download Document Tests","tests/documentation/documentationTests.spec.ts","",""
"","5711","should verify footer links are present @regression","Chromium","Fri Aug 07 12:36:25 UTC 2026","passed","Fri Aug 07 12:36:30 UTC 2026","LoginPage - UI Tests","tests/loginTests.spec.ts","",""
"","32433","should load home page after successful login @smoke","Chromium","Fri Aug 07 12:35:33 UTC 2026","broken","Fri Aug 07 12:36:06 UTC 2026","HomePage - Navigation Tests","tests/homePageTests.spec.ts","",""
"","18349","should search for a non-existent tag and verify no results @regression","Chromium","Fri Aug 07 12:35:55 UTC 2026","passed","Fri Aug 07 12:36:13 UTC 2026","Templates - Tags Search Tests","tests/templates/tagsTests.spec.ts","",""
"","7272","should display profile icon on home page @smoke @regression","Chromium","Fri Aug 07 12:36:08 UTC 2026","passed","Fri Aug 07 12:36:15 UTC 2026","HomePage - Navigation Tests","tests/homePageTests.spec.ts","",""
"","11784","should add a new user with Spanish language and verify it appears in the list @regression","Chromium","Fri Aug 07 12:36:37 UTC 2026","passed","Fri Aug 07 12:36:48 UTC 2026","Users - Add User Tests","tests/users/usersTests.spec.ts","",""
"","5769","should select Español language on the /login screen and display content properly @XR-3038","Chromium","Fri Aug 07 12:36:44 UTC 2026","passed","Fri Aug 07 12:36:50 UTC 2026","LoginPage - Language Selection Tests","tests/loginTests.spec.ts","",""
